Link Text,URL
International Journal of Child-Computer Interaction,https://dblp.uni-trier.de/db/journals/ijcci/
International Journal of Circuit Theory and Applications,https://dblp.uni-trier.de/db/journals/ijcta/
International Journal of Cloud Applications and Computing (IJCAC),https://dblp.uni-trier.de/db/journals/ijcac/
International Journal of Cloud Computing (IJCC),https://dblp.uni-trier.de/db/journals/ijcc/
International Journal of Cognitive Informatics and Natural Intelligence (IJCINI),https://dblp.uni-trier.de/db/journals/ijcini/
International Journal of Combinatorical Optimization Problems and Informatics (IJCOPI),https://dblp.uni-trier.de/db/journals/ijcopi/
International Journal of Communication Networks and Distributed Systems (IJCNDS),https://dblp.uni-trier.de/db/journals/ijcnds/
International Journal of Communication Networks and Information Security (IJCNIS),https://dblp.uni-trier.de/db/journals/ijcnis/
International Journal of Communication Systems,https://dblp.uni-trier.de/db/journals/ijcomsys/
"International Journal of Communications, Network and System Sciences (IJCNS)",https://dblp.uni-trier.de/db/journals/ijcns/
International Journal of Computational Biology and Drug Design (IJCBDD),https://dblp.uni-trier.de/db/journals/ijcbdd/
International Journal of Computational Engineering Science (IJCES),https://dblp.uni-trier.de/db/journals/ijces/
International Journal of Computational Geometry and Applications,https://dblp.uni-trier.de/db/journals/ijcga/
International Journal of Computational Intelligence and Applications,https://dblp.uni-trier.de/db/journals/ijcia/
International Journal of Computational Intelligence Studies (IJCIStudies),https://dblp.uni-trier.de/db/journals/ijcistudies/
International Journal of Computational Intelligence Systems (IJCIS),https://dblp.uni-trier.de/db/journals/ijcisys/
International Journal of Computational Linguistics and Applications (IJCLA),https://dblp.uni-trier.de/db/journals/ijcla/
International Journal of Computational Linguistics & Chinese Language Processing,https://dblp.uni-trier.de/db/journals/ijclclp/
International Journal of Computational Models and Algorithms in Medicine (IJCMAM),https://dblp.uni-trier.de/db/journals/ijcmam/
International Journal of Computational Science and Engineering (IJCSE),https://dblp.uni-trier.de/db/journals/ijcse/
International Journal of Computational Vision and Robotics (IJCVR),https://dblp.uni-trier.de/db/journals/ijcvr/
International Journal of Computer Aided Engineering and Technology (IJCAET),https://dblp.uni-trier.de/db/journals/ijcaet/
International Journal of Computer Applications in Technology (IJCAT),https://dblp.uni-trier.de/db/journals/ijcat/
International Journal of Computer Assisted Radiology and Surgery,https://dblp.uni-trier.de/db/journals/cars/
International Journal of Computer Games Technology,https://dblp.uni-trier.de/db/journals/ijcgt/
International Journal of Computer Integrated Manufacturing,https://dblp.uni-trier.de/db/journals/ijcim/
International Journal of Computer Mathematics: Computer Systems Theory (IJCM:CST),https://dblp.uni-trier.de/db/journals/ijcmcst/
International Journal of Computer Mathematics (IJCM),https://dblp.uni-trier.de/db/journals/ijcm/
International Journal of Computer Processing of Oriental Languages,https://dblp.uni-trier.de/db/journals/ijcpol/
International Journal of Computer Science & Applications,https://dblp.uni-trier.de/db/journals/ijcsa/
International Journal of Computer Science Education in Schools (IJCSES),https://dblp.uni-trier.de/db/journals/ijcses/
International Journal of Computer Science in Sport,https://dblp.uni-trier.de/db/journals/ijcssport/
International Journal of Computer Vision,https://dblp.uni-trier.de/db/journals/ijcv/
International Journal of Computer Vision and Image Processing (IJCVIP),https://dblp.uni-trier.de/db/journals/ijcvip/
International Journal of Computer-Assisted Language Learning and Teaching (IJCALLT),https://dblp.uni-trier.de/db/journals/ijcallt/
International Journal of Computer-Supported Collaborative Learning,https://dblp.uni-trier.de/db/journals/cscl/
International Journal of Computers and Their Applications,https://dblp.uni-trier.de/db/journals/isca/
International Journal of Computers Communications & Control (IJCCC),https://dblp.uni-trier.de/db/journals/ijccc/
International Journal of Computers in Healthcare (IJCIH),https://dblp.uni-trier.de/db/journals/ijcih/
"International Journal of Computers, Systems and Signals; The  ...",https://dblp.uni-trier.de/db/journals/ijcss/
International Journal of Computing,https://dblp.uni-trier.de/db/journals/ijcomputing/
International Journal of Computing Science and Mathematics (IJCSM),https://dblp.uni-trier.de/db/journals/ijcsm/
International Journal of Conceptual Structures and Smart Applications (IJCSSA),https://dblp.uni-trier.de/db/journals/ijcssa/
International Journal of Control,https://dblp.uni-trier.de/db/journals/ijcon/
International Journal of Cooperative Information Systems (IJCIS),https://dblp.uni-trier.de/db/journals/ijcis/
International Journal of Creative Computing (IJCrC),https://dblp.uni-trier.de/db/journals/ijcrc/
International Journal of Creative Interfaces and Computer Graphics (IJCICG),https://dblp.uni-trier.de/db/journals/ijcicg/
International Journal of Critical Computer-Based Systems,https://dblp.uni-trier.de/db/journals/ijccbs/
International Journal of Critical Infrastructure Protection,https://dblp.uni-trier.de/db/journals/ijcip/
International Journal of Critical Infrastructures (IJCIS),https://dblp.uni-trier.de/db/journals/ijcritis/
International Journal of Crowd Science,https://dblp.uni-trier.de/db/journals/ijcrowdsci/
"International Journal of Cyber Behavior, Psychology and Learning (IJCBPL)",https://dblp.uni-trier.de/db/journals/ijcbpl/
International Journal of Cyber Ethics in Education (IJCEE),https://dblp.uni-trier.de/db/journals/ijcee/
International Journal of Cyber Warfare and Terrorism (IJCWT),https://dblp.uni-trier.de/db/journals/ijcwt/
International Journal of Cyber-Physical Systems (IJCPS),https://dblp.uni-trier.de/db/journals/ijcps/
International Journal of Data Analysis Techniques and Strategies (IJDATS),https://dblp.uni-trier.de/db/journals/ijdats/
International Journal of Data Mining and Bioinformatics (IJDMB),https://dblp.uni-trier.de/db/journals/ijdmb/
"International Journal of Data Mining, Modelling and Management",https://dblp.uni-trier.de/db/journals/ijdmmm/
International Journal of Data Science and Analytics,https://dblp.uni-trier.de/db/journals/ijdsa/
International Journal of Data Science in the Mathematical Sciences (IJDSMS),https://dblp.uni-trier.de/db/journals/ijdsms/
International Journal of Data Warehousing and Mining,https://dblp.uni-trier.de/db/journals/jdwm/
International Journal of Decision Support System Technology (IJDSST),https://dblp.uni-trier.de/db/journals/ijdsst/
International Journal of Dependable and Trustworthy Information Systems (IJDTIS),https://dblp.uni-trier.de/db/journals/ijdtis/
International Journal of Digital Crime and Forensics (IJDCF),https://dblp.uni-trier.de/db/journals/ijdcf/
International Journal of Digital Curation (IJDC),https://dblp.uni-trier.de/db/journals/ijdc/
International Journal of Digital Earth,https://dblp.uni-trier.de/db/journals/digearth/
International Journal of Digital Evidence,https://dblp.uni-trier.de/db/journals/ijde/
International Journal of Digital Library Systems (IJDLS),https://dblp.uni-trier.de/db/journals/ijdls/
International Journal of Digital Literacy and Digital Competence (IJDLDC),https://dblp.uni-trier.de/db/journals/ijdldc/
International Journal of Digital Multimedia Broadcasting,https://dblp.uni-trier.de/db/journals/ijdmbc/
International Journal of Distance Education Technologies (IJDET),https://dblp.uni-trier.de/db/journals/ijdet/
International Journal of Distributed Sensor Networks,https://dblp.uni-trier.de/db/journals/ijdsn/
International Journal of Distributed Systems and Technologies (IJDST),https://dblp.uni-trier.de/db/journals/ijdst/
International Journal of E-Adoption (IJEA),https://dblp.uni-trier.de/db/journals/ijea/
International Journal of E-Business Research (IJEBR),https://dblp.uni-trier.de/db/journals/ijebr/
International Journal of e-Collaboration (IJeC),https://dblp.uni-trier.de/db/journals/ijec/
International Journal of E-Entrepreneurship and Innovation,https://dblp.uni-trier.de/db/journals/ijeei/
International Journal of E-Health and Medical Communications (IJEHMC),https://dblp.uni-trier.de/db/journals/ijehmc/
International Journal of E-Politics (IJEP),https://dblp.uni-trier.de/db/journals/ijep/
International Journal of E-Services and Mobile Applications (IJESMA),https://dblp.uni-trier.de/db/journals/ijesma/
International Journal of Electronic Business (IJEB),https://dblp.uni-trier.de/db/journals/ijeb/
International Journal of Electronic Business Management (IJEBM),https://dblp.uni-trier.de/db/journals/ijebm/
International Journal of Electronic Commerce,https://dblp.uni-trier.de/db/journals/ijecommerce/
International Journal of Electronic Government Research (IJEGR),https://dblp.uni-trier.de/db/journals/ijegr/
International Journal of Electronic Healthcare (IJEH),https://dblp.uni-trier.de/db/journals/ijeh/
International Journal of Electronic Security and Digital Forensics (IJESDF),https://dblp.uni-trier.de/db/journals/ijesdf/
International Journal of Embedded and Real-Time Communication Systems (IJERTCS),https://dblp.uni-trier.de/db/journals/ijertcs/
International Journal of Embedded Systems (IJES),https://dblp.uni-trier.de/db/journals/ijes/
International Journal of Emerging Technologies in Learning (iJET),https://dblp.uni-trier.de/db/journals/ijet/
International Journal of Energy Optimization and Engineering (IJEOE),https://dblp.uni-trier.de/db/journals/ijeoe/
International Journal of Engineering Pedagogy (iJEP),https://dblp.uni-trier.de/db/journals/i-jep/
"International Journal of Engineering, Social Justice and Peace (IJESJP)",https://dblp.uni-trier.de/db/journals/ijesjp/
International Journal of Enterprise Information Systems (IJEIS),https://dblp.uni-trier.de/db/journals/ijeis/
International Journal of Fog Computing (IJFC),https://dblp.uni-trier.de/db/journals/ijfogcomp/
International Journal of Foundations of Computer Science (IJFCS),https://dblp.uni-trier.de/db/journals/ijfcs/
International Journal of Functional Informatics and Personalised Medicine (IJFIPM),https://dblp.uni-trier.de/db/journals/ijfipm/
International Journal of Fuzzy Logic and Intelligent Systems,https://dblp.uni-trier.de/db/journals/ijflis/
International Journal of Fuzzy System Applications (IJFSA),https://dblp.uni-trier.de/db/journals/ijfsa/
International Journal of Fuzzy Systems (IJFS),https://dblp.uni-trier.de/db/journals/ijfs/
International Journal of Game Theory,https://dblp.uni-trier.de/db/journals/ijgt/
International Journal of Game-Based Learning (IJGBL),https://dblp.uni-trier.de/db/journals/ijgbl/
International Journal of Gaming and Computer-Mediated Simulations (IJGCMS),https://dblp.uni-trier.de/db/journals/ijgcms/
International Journal of General Systems,https://dblp.uni-trier.de/db/journals/ijgs/
International Journal of Geo-Information; ISPRS  ...,https://dblp.uni-trier.de/db/journals/ijgi/
International Journal of Geographical Information Science (IJGIS),https://dblp.uni-trier.de/db/journals/gis/
"International Journal of Granular Computing, Rough Sets and Intelligent Systems (IJGCRSIS)",https://dblp.uni-trier.de/db/journals/ijgcrsis/
International Journal of Graphs and Combinatorics; AKCE  ...,https://dblp.uni-trier.de/db/journals/akcej/
International Journal of Green Computing (IJGC),https://dblp.uni-trier.de/db/journals/ijgc/
International Journal of Grid and High Performance Computing (IJGHPC),https://dblp.uni-trier.de/db/journals/ijghpc/
International Journal of Grid and Utility Computing (IJGUC),https://dblp.uni-trier.de/db/journals/ijguc/
International Journal of Handheld Computing Research (IJHCR),https://dblp.uni-trier.de/db/journals/ijhcr/
International Journal of Healthcare Information Systems and Informatics (IJHISI),https://dblp.uni-trier.de/db/journals/ijhisi/
International Journal of High Performance Computing and Networking (IJHPCN),https://dblp.uni-trier.de/db/journals/ijhpcn/
International Journal of High Performance Computing Applications,https://dblp.uni-trier.de/db/journals/ijhpca/
International Journal of High Performance Systems Architecture (IJHPSA),https://dblp.uni-trier.de/db/journals/ijhpsa/
International Journal of High Speed Computing,https://dblp.uni-trier.de/db/journals/ijhsc/
International Journal of Human Capital and Information Technology Professionals (IJHCITP),https://dblp.uni-trier.de/db/journals/ijhcitp/
International Journal of Human-Computer Interaction,https://dblp.uni-trier.de/db/journals/ijhci/
International Journal of Human-Computer Studies,https://dblp.uni-trier.de/db/journals/ijmms/
International Journal of Humanities and Arts Computing,https://dblp.uni-trier.de/db/journals/ijhac/
International Journal of Humanoid Robotics,https://dblp.uni-trier.de/db/journals/ijhr/
International Journal of Hybrid Intelligent Systems,https://dblp.uni-trier.de/db/journals/ijhis/
International Journal of ICT Research and Development in Africa (IJICTRDA),https://dblp.uni-trier.de/db/journals/ijictrda/
International Journal of ICT Research in Africa and the Middle East (IJICTRAME),https://dblp.uni-trier.de/db/journals/ijictrame/
International Journal of Image and Graphics,https://dblp.uni-trier.de/db/journals/ijig/
International Journal of Imaging Systems and Technology,https://dblp.uni-trier.de/db/journals/imst/
International Journal of Information Acquisition,https://dblp.uni-trier.de/db/journals/ijia/
International Journal of Information and Coding Theory (IJICoT),https://dblp.uni-trier.de/db/journals/ijicot/
International Journal of Information and Communication Technology Education (IJICTE),https://dblp.uni-trier.de/db/journals/ijicte/
International Journal of Information and Communication Technology (IJICT),https://dblp.uni-trier.de/db/journals/ijict/
International Journal of Information and Computer Security (IJICS),https://dblp.uni-trier.de/db/journals/ijics/
International Journal of Information and Decision Sciences (IJIDS),https://dblp.uni-trier.de/db/journals/ijids/
International Journal of Information Communication Technologies and Human Development (IJICTHD),https://dblp.uni-trier.de/db/journals/ijicthd/
International Journal of Information Management,https://dblp.uni-trier.de/db/journals/ijinfoman/
International Journal of Information Management Data Insights,https://dblp.uni-trier.de/db/journals/ijinfomandi/
"International Journal of Information Privacy, Security and Integrity (IJIPSI)",https://dblp.uni-trier.de/db/journals/ijipsi/
International Journal of Information Processing and Management (IJIPM),https://dblp.uni-trier.de/db/journals/ijipm/
International Journal of Information Quality (IJIQ),https://dblp.uni-trier.de/db/journals/ijiq/
International Journal of Information Retrieval Research (IJIRR),https://dblp.uni-trier.de/db/journals/ijirr/
International Journal of Information Security,https://dblp.uni-trier.de/db/journals/ijisec/
International Journal of Information Security and Privacy (IJISP),https://dblp.uni-trier.de/db/journals/ijisp/
International Journal of Information Security; ISC  ...,https://dblp.uni-trier.de/db/journals/isecure/
International Journal of Information System Modeling and Design (IJISMD),https://dblp.uni-trier.de/db/journals/ijismd/
International Journal of Information Systems and Change Management (IJISCM),https://dblp.uni-trier.de/db/journals/ijiscm/
International Journal of Information Systems and Social Change (IJISSC),https://dblp.uni-trier.de/db/journals/ijissc/
International Journal of Information Systems and Supply Chain Management (IJISSCM),https://dblp.uni-trier.de/db/journals/ijisscm/
International Journal of Information Systems for Crisis Response and Management (IJISCRAM),https://dblp.uni-trier.de/db/journals/ijiscram/
International Journal of Information Systems in the Service Sector (IJISSS),https://dblp.uni-trier.de/db/journals/ijisss/
International Journal of Information Technologies and Systems Approach (IJITSA),https://dblp.uni-trier.de/db/journals/ijitsa/
International Journal of Information Technology and Decision Making,https://dblp.uni-trier.de/db/journals/ijitdm/
International Journal of Information Technology and Management (IJITM),https://dblp.uni-trier.de/db/journals/ijitm/
International Journal of Information Technology and Web Engineering (IJITWE),https://dblp.uni-trier.de/db/journals/ijitwe/
"International Journal of Information Technology, Communications and Convergence (IJITCC)",https://dblp.uni-trier.de/db/journals/ijitcc/
International Journal of Information Technology Project Management (IJITPM),https://dblp.uni-trier.de/db/journals/ijitpm/
International Journal of Innovation and Technology Management,https://dblp.uni-trier.de/db/journals/ijiatm/
International Journal of Innovation in the Digital Economy (IJIDE),https://dblp.uni-trier.de/db/journals/ijide/
International Journal of Intelligence Science,https://dblp.uni-trier.de/db/journals/ijisc/
International Journal of Intelligent Computing and Cybernetics,https://dblp.uni-trier.de/db/journals/ijicc/
International Journal of Intelligent Defence Support Systems (IJIDSS),https://dblp.uni-trier.de/db/journals/ijidss/
International Journal of Intelligent Engineering Informatics (IJIEI),https://dblp.uni-trier.de/db/journals/ijiei/
International Journal of Intelligent Games & Simulation,https://dblp.uni-trier.de/db/journals/ijigs/
International Journal of Intelligent Information and Database Systems (IJIIDS),https://dblp.uni-trier.de/db/journals/ijiids/
International Journal of Intelligent Information Processing (IJIIP),https://dblp.uni-trier.de/db/journals/ijiip/
International Journal of Intelligent Information Technologies (IJIIT),https://dblp.uni-trier.de/db/journals/ijiit/
International Journal of Intelligent Mechatronics and Robotics (IJIMR),https://dblp.uni-trier.de/db/journals/ijimr/
International Journal of Intelligent Networks,https://dblp.uni-trier.de/db/journals/ijin/
International Journal of Intelligent Robotics and Applications,https://dblp.uni-trier.de/db/journals/ijira/
International Journal of Intelligent Systems,https://dblp.uni-trier.de/db/journals/ijis/
International Journal of Intelligent Systems Technologies and Applications (IJISTA),https://dblp.uni-trier.de/db/journals/ijista/
International Journal of Intelligent Transportation Systems Research,https://dblp.uni-trier.de/db/journals/itsr/
International Journal of Interactive Communication Systems and Technologies (IJICST),https://dblp.uni-trier.de/db/journals/ijicst/
International Journal of Interactive Mobile Technologies (iJIM),https://dblp.uni-trier.de/db/journals/ijim/
International Journal of Interactive Multimedia and Artificial Intelligence,https://dblp.uni-trier.de/db/journals/ijimai/
International Journal of Interdisciplinary Telecommunications and Networking (IJITN),https://dblp.uni-trier.de/db/journals/ijitn/
International Journal of Internet and Enterprise Management (IJIEM),https://dblp.uni-trier.de/db/journals/ijiem/
International Journal of Internet Protocol Technology (IJIPT),https://dblp.uni-trier.de/db/journals/ijipt/
International Journal of Interoperability in Business Information Systems (IBIS),https://dblp.uni-trier.de/db/journals/ibis/
International Journal of IT/Business Alignment and Governance (IJITBAG),https://dblp.uni-trier.de/db/journals/ijitbag/
International Journal of IT Standards and Standardization Research,https://dblp.uni-trier.de/db/journals/jitsr/
International Journal of Knowledge and Learning,https://dblp.uni-trier.de/db/journals/ijkl/
International Journal of Knowledge and Systems Science (IJKSS),https://dblp.uni-trier.de/db/journals/ijkss/
International Journal of Knowledge and Web Intelligence (IJKWI),https://dblp.uni-trier.de/db/journals/ijkwi/
International Journal of Knowledge Discovery in Bioinformatics (IJKDB),https://dblp.uni-trier.de/db/journals/ijkdb/
International Journal of Knowledge Engineering and Data Mining (IJKEDM),https://dblp.uni-trier.de/db/journals/ijkedm/
International Journal of Knowledge Engineering and Soft Data Paradigms (IJKESDP),https://dblp.uni-trier.de/db/journals/ijkesdp/
International Journal of Knowledge Management (IJKM),https://dblp.uni-trier.de/db/journals/ijkm/
International Journal of Knowledge-Based and Intelligent Engineering Systems,https://dblp.uni-trier.de/db/journals/kes/
International Journal of Knowledge-Based Organizations (IJKBO),https://dblp.uni-trier.de/db/journals/ijkbo/
International Journal of Law and Information Technology,https://dblp.uni-trier.de/db/journals/ijlit/
International Journal of Learning Analytics and Artificial Intelligence for Education (iJAI),https://dblp.uni-trier.de/db/journals/ijai/
International Journal of Learning Technology (IJLT),https://dblp.uni-trier.de/db/journals/ijlt/
International Journal of Machine Learning and Cybernetics,https://dblp.uni-trier.de/db/journals/mlc/
"International Journal of Manufacturing, Materials, and Mechanical Engineering (IJMMME)",https://dblp.uni-trier.de/db/journals/ijmmme/
International Journal of Manufacturing Research (IJMR),https://dblp.uni-trier.de/db/journals/ijmr/
International Journal of Manufacturing Technology and Management (IJMTM),https://dblp.uni-trier.de/db/journals/ijmtm/
International Journal of Mathematical Modelling and Numerical Optimisation (IJMNO),https://dblp.uni-trier.de/db/journals/ijmno/
International Journal of Mathematics and Mathematical Sciences,https://dblp.uni-trier.de/db/journals/ijmmsc/
International Journal of Mathematics in Operational Research (IJMOR),https://dblp.uni-trier.de/db/journals/ijmor/
International Journal of Mechatronics and Automation (IJMA),https://dblp.uni-trier.de/db/journals/ijma/
International Journal of Medical Engineering and Informatics (IJMEI),https://dblp.uni-trier.de/db/journals/ijmei/
International Journal of Medical Informatics,https://dblp.uni-trier.de/db/journals/ijmi/
"International Journal of Metadata, Semantics and Ontologies",https://dblp.uni-trier.de/db/journals/ijmso/
International Journal of Metaheuristics (IJMHeur),https://dblp.uni-trier.de/db/journals/ijmheur/
International Journal of Mobile and Blended Learning (IJMBL),https://dblp.uni-trier.de/db/journals/ijmbl/
International Journal of Mobile Communications (IJMC),https://dblp.uni-trier.de/db/journals/ijmc/
International Journal of Mobile Computing and Multimedia Communications,https://dblp.uni-trier.de/db/journals/ijmcmc/
International Journal of Mobile Human Computer Interaction (IJMHCI),https://dblp.uni-trier.de/db/journals/ijmhci/
International Journal of Mobile Learning and Organisation (IJMLO),https://dblp.uni-trier.de/db/journals/ijmlo/
"International Journal of Modeling, Simulation, and Scientific Computing (IJMSSC)",https://dblp.uni-trier.de/db/journals/ijmssc/
"International Journal of Modelling, Identification and Control (IJMIC)",https://dblp.uni-trier.de/db/journals/ijmic/
International Journal of Monitoring and Surveillance Technologies Research (IJMSTR),https://dblp.uni-trier.de/db/journals/ijmstr/
International Journal of Multimedia Data Engineering and Management (IJMDEM),https://dblp.uni-trier.de/db/journals/ijmdem/
International Journal of Multimedia Information Retrieval (IJMIR),https://dblp.uni-trier.de/db/journals/ijmir/
International Journal of Multimedia Intelligence and Security (IJMIS),https://dblp.uni-trier.de/db/journals/ijmis/
International Journal of Nanotechnology and Molecular Computation (IJNMC),https://dblp.uni-trier.de/db/journals/ijnmc/
International Journal of Natural Computing Research (IJNCR),https://dblp.uni-trier.de/db/journals/ijncr/
International Journal of Network Management,https://dblp.uni-trier.de/db/journals/ijnm/
International Journal of Network Security,https://dblp.uni-trier.de/db/journals/ijnsec/
International Journal of Networked and Distributed Computing (IJNDC),https://dblp.uni-trier.de/db/journals/ijndc/
International Journal of Networking and Computing (IJNC),https://dblp.uni-trier.de/db/journals/ijnc/
International Journal of Networking and Virtual Organisations (IJNVO),https://dblp.uni-trier.de/db/journals/ijnvo/
International Journal of Neural Systems (IJNS),https://dblp.uni-trier.de/db/journals/ijns/
International Journal of Next-Generation Computing (IJNGC),https://dblp.uni-trier.de/db/journals/ijngc/
International Journal of Online and Biomedical Engineering (iJOE),https://dblp.uni-trier.de/db/journals/ijoe/
International Journal of Online Marketing (IJOM),https://dblp.uni-trier.de/db/journals/ijom/
International Journal of Online Pedagogy and Course Design (IJOPCD),https://dblp.uni-trier.de/db/journals/ijopcd/
International Journal of Open Source Software & Processes,https://dblp.uni-trier.de/db/journals/ijossp/
International Journal of Operations Research and Information Systems (IJORIS),https://dblp.uni-trier.de/db/journals/ijoris/
International Journal of Organizational & Collective Intelligence,https://dblp.uni-trier.de/db/journals/ijoci/
"International Journal of Parallel, Emergent and Distributed Systems",https://dblp.uni-trier.de/db/journals/paapp/
International Journal of Parallel Programming,https://dblp.uni-trier.de/db/journals/ijpp/
International Journal of Pattern Recognition and Artificial Intelligence (IJPRAI),https://dblp.uni-trier.de/db/journals/ijprai/
International Journal of People-Oriented Programming (IJPOP),https://dblp.uni-trier.de/db/journals/ijpop/
International Journal of Performability Engineering,https://dblp.uni-trier.de/db/journals/ijpe/
International Journal of Pervasive Computing and Communications,https://dblp.uni-trier.de/db/journals/ijpcc/
International Journal of Production Research (IJPR),https://dblp.uni-trier.de/db/journals/ijpr/
International Journal of Quality Assurance in Engineering and Technology Education (IJQAETE),https://dblp.uni-trier.de/db/journals/ijqaete/
International Journal of Radio Frequency Identification Technology and Applications (IJRFITA),https://dblp.uni-trier.de/db/journals/ijrfita/
International Journal of Reasoning-based Intelligent Systems (IJRIS),https://dblp.uni-trier.de/db/journals/ijris/
"International Journal of Recent Contributions from Engineering, Science & IT (iJES)",https://dblp.uni-trier.de/db/journals/i-jes/
International Journal of Reconfigurable Computing,https://dblp.uni-trier.de/db/journals/ijrc/
International Journal of RF Technologies: Research and Applications,https://dblp.uni-trier.de/db/journals/ijrft/
International Journal of Robotics and Automation,https://dblp.uni-trier.de/db/journals/ijra/
International Journal of Robotics Applications and Technologies (IJRAT),https://dblp.uni-trier.de/db/journals/ijrat/
International Journal of Robotics Research (IJRR),https://dblp.uni-trier.de/db/journals/ijrr/
International Journal of Rough Sets and Data Analysis (IJRSDA),https://dblp.uni-trier.de/db/journals/ijrsda/
International Journal of Satellite Communications and Networking,https://dblp.uni-trier.de/db/journals/ijscn/
International Journal of Secure Software Engineering (IJSSE),https://dblp.uni-trier.de/db/journals/ijsse/
International Journal of Security and Networks (IJSN),https://dblp.uni-trier.de/db/journals/ijsn/
International Journal of Security and Privacy in Pervasive Computing (IJSPPC),https://dblp.uni-trier.de/db/journals/ijsppc/
International Journal of Semantic Computing,https://dblp.uni-trier.de/db/journals/ijsc/
International Journal of Sensor Networks (IJSNet),https://dblp.uni-trier.de/db/journals/ijsnet/
International Journal of Serious Games,https://dblp.uni-trier.de/db/journals/ijsg/
"International Journal of Service Science, Management, Engineering, and Technology (IJSSMET)",https://dblp.uni-trier.de/db/journals/ijssmet/
International Journal of Services and Standards,https://dblp.uni-trier.de/db/journals/ijss/
International Journal of Services Technology and Management (IJSTM),https://dblp.uni-trier.de/db/journals/ijstm/
International Journal of Shape Modeling (IJSM),https://dblp.uni-trier.de/db/journals/ijsm/
International Journal of Signs and Semiotic Systems (IJSSS),https://dblp.uni-trier.de/db/journals/ijsss/
International Journal of Simulation and Process Modelling (IJSPM),https://dblp.uni-trier.de/db/journals/ijspm/
International Journal of Smart Education and Urban Society (IJSEUS),https://dblp.uni-trier.de/db/journals/ijksr/
International Journal of Social and Humanistic Computing (IJSHC),https://dblp.uni-trier.de/db/journals/ijshc/
International Journal of Social and Organizational Dynamics in IT (IJSODIT),https://dblp.uni-trier.de/db/journals/ijsodit/
International Journal of Social Computing and Cyber-Physical Systems (IJSCCPS),https://dblp.uni-trier.de/db/journals/ijsccps/
International Journal of Social Media and Interactive Learning Environments (IJSMILE),https://dblp.uni-trier.de/db/journals/ijsmile/
International Journal of Social Network Mining (IJSNM),https://dblp.uni-trier.de/db/journals/ijsnm/
International Journal of Social Robotics,https://dblp.uni-trier.de/db/journals/ijsr/
International Journal of Sociotechnology and Knowledge Development (IJSKD),https://dblp.uni-trier.de/db/journals/ijskd/
International Journal of Software and Informatics,https://dblp.uni-trier.de/db/journals/ijsi/
International Journal of Software Engineering and Knowledge Engineering (IJSEKE),https://dblp.uni-trier.de/db/journals/ijseke/
International Journal of Software Innovation (IJSI),https://dblp.uni-trier.de/db/journals/ijsinnov/
International Journal of Software Science and Computational Intelligence,https://dblp.uni-trier.de/db/journals/ijssci/
International Journal of Space-Based and Situated Computing (IJSSC),https://dblp.uni-trier.de/db/journals/ijssc/
International Journal of Spatial Data Infrastructures Research (IJSDIR),https://dblp.uni-trier.de/db/journals/ijsdir/
International Journal of Speech Technology,https://dblp.uni-trier.de/db/journals/ijst/
International Journal of Strategic Decision Sciences (IJSDS),https://dblp.uni-trier.de/db/journals/ijsds/
International Journal of Strategic Information Technology and Applications (IJSITA),https://dblp.uni-trier.de/db/journals/ijsita/
International Journal of Swarm Intelligence Research (IJSIR),https://dblp.uni-trier.de/db/journals/ijsir/
International Journal of Synthetic Emotions (IJSE),https://dblp.uni-trier.de/db/journals/ijse/
International Journal of System Assurance Engineering and Management,https://dblp.uni-trier.de/db/journals/saem/
International Journal of System Dynamics Applications (IJSDA),https://dblp.uni-trier.de/db/journals/ijsda/
International Journal of System of Systems Engineering (IJSSE),https://dblp.uni-trier.de/db/journals/ijsose/
International Journal of Systems and Service-Oriented Engineering (IJSSOE),https://dblp.uni-trier.de/db/journals/ijssoe/
International Journal of Systems and Software Security and Protection (IJSSSP),https://dblp.uni-trier.de/db/journals/ijsssp/
International Journal of Systems Science,https://dblp.uni-trier.de/db/journals/ijsysc/
International Journal of Technoethics (IJT),https://dblp.uni-trier.de/db/journals/ijt/
International Journal of Technology and Educational Marketing (IJTEM),https://dblp.uni-trier.de/db/journals/ijtem/
International Journal of Technology and Human Interaction (IJTHI),https://dblp.uni-trier.de/db/journals/ijthi/
International Journal of Technology Diffusion (IJTD),https://dblp.uni-trier.de/db/journals/ijtd/
International Journal of Technology Management (IJTM),https://dblp.uni-trier.de/db/journals/ijtm/
International Journal of Trust Management in Computing and Communications (IJTMCC),https://dblp.uni-trier.de/db/journals/ijtmcc/
International Journal of Ultra Wideband Communications and Systems (IJUWBCS),https://dblp.uni-trier.de/db/journals/ijuwbcs/
"International Journal of Uncertainty, Fuzziness and Knowledge-Based Systems",https://dblp.uni-trier.de/db/journals/ijufks/
International Journal of Unconventional Computing (IJUC),https://dblp.uni-trier.de/db/journals/ijuc/
International Journal of Virtual and Personal Learning Environments (IJVPLE),https://dblp.uni-trier.de/db/journals/ijvple/
International Journal of Virtual Communities and Social Networking (IJVCSN),https://dblp.uni-trier.de/db/journals/ijvcsn/
International Journal of Virtual Reality,https://dblp.uni-trier.de/db/journals/ijvr/
"International Journal of Wavelets, Multiresolution and Information Processing (IJWMIP)",https://dblp.uni-trier.de/db/journals/ijwmip/
International Journal of Web and Grid Services (IJWGS),https://dblp.uni-trier.de/db/journals/ijwgs/
